ISIN,MarketValue,Currency
US75281A1097,152481,CHF
US7534221046,249482,CHF
US7542121089,91032,CHF
US7547301090,725081,CHF
US7549071030,424234,CHF
US75508B1044,28740,CHF
US7551115071,3768639,CHF
US75524B1044,554129,CHF
US75524W1080,95416,CHF
US75574U1016,134388,CHF
US75605Y1064,132909,CHF
US75606N1090,733472,CHF
US7561091049,2801790,CHF
US75615P1030,649902,CHF
US75689M1018,32007,CHF
US75700L1089,123428,CHF
US75737F1084,102784,CHF
US7580754023,306508,CHF
US7587501039,468885,CHF
US7588491032,735745,CHF
US75884RAV50,1017058,CHF
US75884RAZ64,678313,CHF
US75886F1075,1841978,CHF
US7589321071,230616,CHF
US75901B1070,89344,CHF
US7591EP1005,1807950,CHF
US7593516047,845234,CHF
US7594701077,1518053,CHF
US7595091023,982494,CHF
US759509AE27,512066,CHF
US75968NAD30,1020451,CHF
US75970E1073,380650,CHF
US75972A3014,96063,CHF
US7599161095,728940,CHF
US76009N1000,125337,CHF
US7607591002,8021342,CHF
US760759AP52,3002192,CHF
US760759AS91,2306498,CHF
US760759AU48,2720847,CHF
US7611521078,1036951,CHF
US76118Y1047,151845,CHF
US76122Q1058,132277,CHF
US7612991064,54246,CHF
US76131N1019,139237,CHF
US76131V2025,223120,CHF
US7613301099,73505,CHF
US76133Q1022,41123,CHF
US7616241052,43334,CHF
US76169B1026,235012,CHF
US76169C1009,315984,CHF
US761713AY21,1785981,CHF
US761713BF23,1008302,CHF
US761713BT27,1146232,CHF
US7665596034,160605,CHF
US76680R2067,697426,CHF
US767201AD89,1299415,CHF
US767201AS58,4584740,CHF
US76761L1026,49419,CHF
US7677548726,55877,CHF
US7703231032,471782,CHF
US7739031091,1400283,CHF
US773903AG44,906806,CHF
US774341AH41,7417403,CHF
US774341AJ07,1512719,CHF
US774341AK79,5146929,CHF
US7751331015,155809,CHF
US77543R1023,611616,CHF
US7757111049,461492,CHF
US7766961061,2177139,CHF
US776743AA47,2393086,CHF
US776743AB20,1133504,CHF
US776743AE68,2136730,CHF
US776743AF34,1171592,CHF
US776743AH99,584979,CHF
US7782961038,3789710,CHF
US780097AZ42,3232892,CHF
US780097BA81,2153631,CHF
US780097BJ90,3087787,CHF
US780097BK63,2058767,CHF
US780097BL47,1070899,CHF
US7802871084,1434775,CHF
US7818462092,380714,CHF
US7833321091,64598,CHF
US7835491082,527857,CHF
US78377T1079,588008,CHF
US7838591011,377546,CHF
US78409V1044,3871726,CHF
US78409VAD64,1054116,CHF
US78409VAK08,2579390,CHF
US78409VAP94,582202,CHF
US78410G1040,2512849,CHF
US7841171033,520576,CHF
US7843051043,116497,CHF
US78440X1019,439700,CHF
US78442P1066,423074,CHF
US78454L1008,78943,CHF
US7846351044,159289,CHF
US78463M1071,211873,CHF
US78467J1007,785304,CHF
US78469C1036,91460,CHF
US78469X1072,148216,CHF
US78470V1089,130663,CHF
US78486Q1013,775229,CHF
US785592AJ58,4323942,CHF
US785592AM87,1778779,CHF
US785592AS57,5333719,CHF
US785592AV86,4455534,CHF
US78573L1061,468838,CHF
US78573M1045,403413,CHF
US78648T1007,254378,CHF
US78667J1088,508141,CHF
US78709Y1055,589099,CHF
US78781P1057,131428,CHF
US7901481009,238167,CHF
US79466L3024,7170788,CHF
US79466LAF13,3189637,CHF
US79546E1047,183881,CHF
US8000131040,692468,CHF
US80007RAB15,3071684,CHF
US8003631038,90419,CHF
US8004221078,104301,CHF
US8006771062,68148,CHF
US8010561020,173739,CHF
US801060AD60,1067653,CHF
US80281LAG05,7156549,CHF
US80281LAJ44,2092597,CHF
US8036071004,665140,CHF
US80386WAA36,3147623,CHF
US80386WAB19,1078012,CHF
US8043951016,64040,CHF
US8060371072,77358,CHF
US8064071025,555502,CHF
US8068821060,221527,CHF
US80689H1023,83060,CHF
US8070661058,250243,CHF
US8085131055,3371344,CHF
US808513AL92,1006101,CHF
US8085411069,352165,CHF
US8086251076,609410,CHF
US80874P1093,99658,CHF
US8101861065,560366,CHF
US8110544025,292222,CHF
US8115431079,86436,CHF
US8117078019,372162,CHF
US81180WAH43,2575736,CHF
US8119041015,203949,CHF
US81211K1007,329922,CHF
US8125781026,614072,CHF
US81282V1008,227258,CHF
US81617J3014,117172,CHF
US81619Q1058,178618,CHF
US8163001071,724695,CHF
US81663A1051,185647,CHF
US8168501018,239275,CHF
US8168511090,2415766,CHF
US816851AT63,1302874,CHF
US816851BG34,5611431,CHF
US81721M1099,544215,CHF
US81725T1007,400117,CHF
US81752R1005,111389,CHF
US8175651046,1221750,CHF
US81761L1026,413972,CHF
US81761R1095,614294,CHF
US81762P1021,2974971,CHF
US81768T1088,393772,CHF
US8190471016,109658,CHF
US822582BD31,6163260,CHF
US822582CB65,1075047,CHF
US822582CC49,5218915,CHF
US82312B1061,463088,CHF
US8243481061,2902770,CHF
US824348AV80,2003439,CHF
US824348AW63,753740,CHF
US824348BJ44,6027340,CHF
US82481LAB53,974107,CHF
US82481LAD10,3795296,CHF
US8248891090,257682,CHF
US8256901005,291117,CHF
US826418BM64,1949130,CHF
US82669G1040,668046,CHF
US8269191024,493487,CHF
US8270481091,161015,CHF
US8287302009,323939,CHF
US8288061091,3052089,CHF
US828807CS47,2041039,CHF
US828807DF17,1193185,CHF
US82900L1026,199233,CHF
US8290731053,243250,CHF
US8292261091,285204,CHF
US82968B1035,1310020,CHF
US82981J1097,152611,CHF
US82982L1035,262289,CHF
US83001A1025,381696,CHF
US8305661055,805846,CHF
US8308301055,108666,CHF
US83088M1027,2337923,CHF
US83125X1037,150149,CHF
US8318652091,392954,CHF
US83200N1037,713067,CHF
US8326964058,3435626,CHF
US832696AH14,2686539,CHF
US8330341012,1361684,CHF
US83304A1060,772805,CHF
US83356Q1085,71899,CHF
US83410S1087,278210,CHF
US83417M1045,536368,CHF
US83545G1022,294395,CHF
US8354951027,677454,CHF
US8385181081,222116,CHF
US8404411097,445559,CHF
US842400GJ61,1036379,CHF
US842400GN73,1539719,CHF
US842400GQ05,1072978,CHF
US842400GS60,969487,CHF
US8425871071,9544843,CHF
US842587CV72,1514529,CHF
US842587CY12,1522664,CHF
US84265V1052,946651,CHF
US84470P1093,89552,CHF
US8447411088,1429992,CHF
US844741BB35,1363060,CHF
US8448951025,695709,CHF
US845437BM38,991490,CHF
US845437BR25,3181705,CHF
US8454671095,144736,CHF
US8468191007,322896,CHF
US8472151005,174517,CHF
US84756NAF69,2028466,CHF
US84763A1088,82156,CHF
US84790A1051,470113,CHF
US8485741099,906656,CHF
US8485771021,51759,CHF
US84857L1017,748970,CHF
US84860W3007,540479,CHF
US84861TAC27,2083074,CHF
US84861TAF57,974654,CHF
US8486371045,1276552,CHF
US85205TAJ97,914060,CHF
US85205TAK60,2458849,CHF
US85207U1051,1063614,CHF
US85208M1027,171842,CHF
US8522341036,1119821,CHF
US8523123052,263157,CHF
US85254J1025,255786,CHF
US8528572006,192486,CHF
US8536661056,91166,CHF
US8542311076,79451,CHF
US8545021011,1409943,CHF
US8552441094,8536295,CHF
US855244AD16,3700193,CHF
US855244AK58,1740061,CHF
US8557071052,82875,CHF
US85571B1052,805296,CHF
US8565522039,458218,CHF
US8574771031,2242056,CHF
US857477AM50,2065337,CHF
US8581191009,736319,CHF
US858119BJ80,487831,CHF
US8581552036,130782,CHF
US8585861003,150979,CHF
US8589121081,713061,CHF
US85917A1007,503482,CHF
US8603721015,287118,CHF
US8606301021,417691,CHF
US8608971078,89254,CHF
US8610251048,86559,CHF
US8621211007,1211986,CHF
US86272C1036,597788,CHF
US8636671013,6026489,CHF
US863667AF81,5090727,CHF
US863667AH48,986197,CHF
US863667AN16,495162,CHF
US863667AQ47,4276569,CHF
US8641591081,61754,CHF
US865622BE31,1022283,CHF
US86562MAF77,2231101,CHF
US86562MAR16,5060321,CHF
US86562MAY66,3077539,CHF
US86562MBM10,2457247,CHF
US8660821005,323794,CHF
US86614U1007,371431,CHF
US8666741041,695206,CHF
US86722A1034,145922,CHF
US8676524064,37003,CHF
US86765BAL36,985457,CHF
US86765BAU35,1002742,CHF
US86771W1053,76934,CHF
US8678921011,342566,CHF
US8684591089,104257,CHF
US8712371033,412065,CHF
US87157D1090,162087,CHF
US8716071076,1122567,CHF
US87161C5013,854616,CHF
US87162W1009,506377,CHF
US87165B1035,2307750,CHF
US87165BAN38,1033863,CHF
US87165BAP85,3308398,CHF
US87166B1026,783951,CHF
US8718291078,4523326,CHF
US871829AX53,2217257,CHF
US871829AZ02,667171,CHF
US871829BA42,678852,CHF
US8718511012,165941,CHF
US8723071036,1086971,CHF
US87236Y1082,679505,CHF
US87240R1077,81031,CHF
US8725401090,7410443,CHF
US8725901040,4649077,CHF
US87260R2013,250704,CHF
US87265H1095,414256,CHF
US87305R1095,338896,CHF
US87357P1003,84724,CHF
US8740541094,697341,CHF
US874060AW64,1129064,CHF
US8740801043,5387307,CHF
US8746961072,230243,CHF
US875127BB74,982952,CHF
US8753722037,552816,CHF
US8754651060,302892,CHF
US875484AJ66,1921672,CHF
US8760301072,687096,CHF
US87612E1064,10284392,CHF
US87612G1013,575155,CHF
US8765685024,851412,CHF
US87656Y4061,258994,CHF
US8766641034,237536,CHF
US87724P1066,470377,CHF
US8781551002,105994,CHF
US8782371061,783158,CHF
US87874R1005,76807,CHF
US87901J1051,232180,CHF
US8790801091,143585,CHF
US87918A1051,1131173,CHF
US8792732096,661051,CHF
US8793601050,1028864,CHF
US8793691069,939018,CHF
US87938WAT09,2622862,CHF
US8794338298,226724,CHF
US87968A1043,181682,CHF
US88023U1016,825004,CHF
US88033G4073,265297,CHF
US8803451033,107522,CHF
US8803491054,48572,CHF
US88034P1093,254107,CHF
US880451AV10,993900,CHF
US88076W1036,265578,CHF
US8807701029,737443,CHF
US8807791038,252616,CHF
US88146M1018,715045,CHF
US88160R1014,3113116,CHF
US8816242098,2261047,CHF
US88162G1031,859527,CHF
US88224Q1076,300209,CHF
US8825081040,6460686,CHF
US8826101086,352526,CHF
US8826811098,468313,CHF
US88322Q1085,164132,CHF
US88338N1072,28948,CHF
US88339J1051,1322189,CHF
US8835561023,7317314,CHF
US883556BR21,2192601,CHF
US88362T1034,339579,CHF
US884903BV64,993568,CHF
US8851601018,611551,CHF
US88554D2053,64641,CHF
US88557W1018,314003,CHF
US88579Y1010,5534584,CHF
US88579YAF88,3209077,CHF
US88579YAY77,1007851,CHF
US8865471085,876562,CHF
US88732JBA51,5946886,CHF
US8873891043,482189,CHF
US8873991033,22849,CHF
US88870P1066,227338,CHF
US88870R1023,59103,CHF
US8894781033,724865,CHF
US8901101092,321898,CHF
US89055F1030,381203,CHF
US8910921084,1362287,CHF
US89153VAG41,2060658,CHF
US89153VAP40,4908332,CHF
US891906AC37,2157295,CHF
US891906AD10,760466,CHF
US891906AE92,785147,CHF
US891906AF67,2602002,CHF
US89214P1093,379308,CHF
US8923561067,658985,CHF
US89236TEC53,2928620,CHF
US8926721064,215528,CHF
US893526DK63,4316855,CHF
US893526DM20,5874152,CHF
US8936411003,1601341,CHF
US8938702045,186581,CHF
US89400J1079,957500,CHF
US89417E1091,5478480,CHF
US89469A1043,187484,CHF
US89531P1057,659553,CHF
US8960951064,310654,CHF
US89609W1071,136151,CHF
US8962152091,117405,CHF
US8962391004,656344,CHF
US896239AB68,1251034,CHF
US8962881079,559421,CHF
US8965221091,329349,CHF
US89677Q1076,3907224,CHF
US8968181011,317183,CHF
US8969452015,223816,CHF
US89785L1070,113819,CHF
US89785X1019,290602,CHF
US8982021060,334994,CHF
US89832Q1094,5860760,CHF
US8983491056,302896,CHF
US8984021027,321846,CHF
US89854H1023,210668,CHF
US8986972060,279920,CHF
US8998961044,62347,CHF
US9011091082,160643,CHF
US90138A1034,348373,CHF
US90138F1021,615651,CHF
US90184L1026,1331738,CHF
US90187B4086,544730,CHF
US9021041085,189301,CHF
US902133AK37,997658,CHF
US902133AT46,1378641,CHF
US902133AU19,1153007,CHF
US90214J1016,154229,CHF
US9022521051,2007523,CHF
US9024941034,5366037,CHF
US902494AT07,3059756,CHF
US902494AX19,2078020,CHF
US90261XHK19,3393193,CHF
US9026531049,1938032,CHF
US90265EAQ35,991744,CHF
US9026811052,623119,CHF
US9027881088,418679,CHF
US9029733048,6298545,CHF
US90328M1071,122387,CHF
US90333L2016,181133,CHF
US90337L1089,163328,CHF
US90346E1038,103236,CHF
US90353T1007,206631,CHF
US90384S3031,1044736,CHF
US90385V1070,56977,CHF
US90400D1081,351876,CHF
US9042141039,426284,CHF
US9043111072,137881,CHF
US9043112062,392484,CHF
US9046772003,43491,CHF
US9047081040,187568,CHF
US904764AX59,3371386,CHF
US906548CP55,2083473,CHF
US9078181081,6700202,CHF
US907818DR61,512318,CHF
US908906AC47,1002112,CHF
US9092143067,49304,CHF
US90931LAA61,1780796,CHF
US90932EAA10,1319470,CHF
US90932QAA40,1806446,CHF
US90984P3038,151876,CHF
US9099071071,382263,CHF
US9100471096,1620652,CHF
US9103401082,84353,CHF
US9107101027,47244,CHF
US9111631035,31030,CHF
US9113121068,4628513,CHF
US9113631090,2823521,CHF
US91159HHK95,2060400,CHF
US91159HHN35,2916470,CHF
US9116841084,195274,CHF
US9120081099,1276474,CHF
US9129091081,268731,CHF
US9130171096,6616107,CHF
US913017CH04,1984571,CHF
US913017DA42,1725799,CHF
US913017DB25,1021646,CHF
US913017DD80,1056816,CHF
US91307C1027,523268,CHF
US91324P1021,17913493,CHF
US91324PBP62,3476494,CHF
US91324PCH38,2964250,CHF
US91324PDJ84,1522763,CHF
US9132591077,228798,CHF
US91325V1089,100911,CHF
US91336L1070,292941,CHF
US9134561094,102828,CHF
US91347P1057,1402423,CHF
US9134831034,59513,CHF
US9135431040,205085,CHF
US91359E1055,509814,CHF
US91359V1070,74753,CHF
US9139031002,1697735,CHF
US9152711001,231421,CHF
US91529Y1064,680994,CHF
US91544A1097,79153,CHF
US9170471026,159867,CHF
US91704F1049,160173,CHF
US91734M1036,100546,CHF
US9182041080,1850787,CHF
US9182841000,91869,CHF
US91879Q1094,727374,CHF
US91913Y1001,4090663,CHF
US91913YAW03,2091185,CHF
US9197941076,531684,CHF
US9202531011,339827,CHF
US92047W1018,479125,CHF
US9216591084,61926,CHF
US92214X1063,299317,CHF
US92220P1057,771874,CHF
US9222801022,528710,CHF
US92240M1080,106530,CHF
US9224171002,251300,CHF
US92242Y1001,561472,CHF
US9224751084,1061334,CHF
US92276F1003,2188640,CHF
US92276MAZ86,1988387,CHF
US92336X1090,155870,CHF
US92337F1075,94519,CHF
US92339V1008,429572,CHF
US92340LAA70,4294788,CHF
US92343E1029,2054637,CHF
US92343V1044,21142442,CHF
US92343VBJ26,1963257,CHF
US92343VCR33,4829330,CHF
US92343VDY74,5326093,CHF
US92343VEN01,18808365,CHF
US92343X1000,241503,CHF
US9234511080,370174,CHF
US92345Y1064,4677086,CHF
US92345YAD85,3339231,CHF
US92345YAF34,3599373,CHF
US92511U1025,106075,CHF
US92532F1003,3329566,CHF
US92552R4065,120465,CHF
US92552V1008,416836,CHF
US9255501051,761748,CHF
US92556H2067,4164550,CHF
US9256521090,1151289,CHF
US92763W1036,1662499,CHF
US927804FN91,986735,CHF
US927804FZ22,1476420,CHF
US9282541013,86679,CHF
US92826C8394,25730333,CHF
US92826CAC64,3763896,CHF
US92826CAD48,2049101,CHF
US92826CAH51,1014226,CHF
US92827P1021,98896,CHF
US92828Q1094,69895,CHF
US9282981086,203605,CHF
US9283771007,72969,CHF
US92839U2069,498653,CHF
US92840M1027,908327,CHF
US9285634021,831793,CHF
US928563AB16,1974045,CHF
US928563AC98,4210327,CHF
US92857F1075,204849,CHF
US92857WBH25,3074883,CHF
US92857WBK53,2149085,CHF
US92886T2015,115059,CHF
US9290421091,783948,CHF
US9290891004,1271346,CHF
US929089AD25,999587,CHF
US9291601097,1094268,CHF
US92922P1066,63515,CHF
US9292361071,683552,CHF
US92927K1025,1695776,CHF
US9293281021,575879,CHF
US92936U1097,2822873,CHF
US92939U1060,4381237,CHF
US9295661071,197629,CHF
US9297401088,1662551,CHF
US9300591008,102941,CHF
US9311421039,24177347,CHF
US931142DU48,5915229,CHF
US931142DV21,2001258,CHF
US931142EE96,3203280,CHF
US931142EL30,1005335,CHF
US931422AH23,988903,CHF
US9314271084,8857208,CHF
US931427AF53,2467461,CHF
US931427AQ19,2958008,CHF
US93148P1021,134598,CHF
US93627C1018,65844,CHF
US9388241096,194130,CHF
US93964W1080,101073,CHF
US9396531017,475047,CHF
US9406101082,79277,CHF
US941053AH36,2604670,CHF
US94106L1098,9792850,CHF
US94106LAY56,2973298,CHF
US94106LBA61,1387186,CHF
US94106LBD01,1908861,CHF
US9418481035,788499,CHF
US9426222009,598881,CHF
US942683AF00,3465327,CHF
US9427491025,611688,CHF
US94419L1017,388894,CHF
US9478901096,856708,CHF
US9485961018,699502,CHF
US9487411038,393176,CHF
US9490901041,142332,CHF
US94946T1060,1977389,CHF
US94973VAX55,993013,CHF
US94973VBA44,701825,CHF
US94973VBJ52,2031813,CHF
US9497461015,19555008,CHF
US94974BGH78,2999779,CHF
US94988J5N37,1950717,CHF
US94988J5P84,976024,CHF
US94988J5R41,2031016,CHF
US94988J5T07,7975147,CHF
US95000U2A01,5150951,CHF
US95040Q1040,3893458,CHF
US95040QAD60,265767,CHF
US95058W1009,361060,CHF
US9507551086,124849,CHF
US9508101014,394007,CHF
US9508141036,48490,CHF
US95082P1057,198526,CHF
US9553061055,827432,CHF
US9570901036,137944,CHF
US9576381092,957539,CHF
US95790D1054,193639,CHF
US9581021055,2882775,CHF
US9598021098,4662700,CHF
US960386AM29,3198287,CHF
US9604131022,189320,CHF
US961214DW04,2065998,CHF
US96145D1054,1692575,CHF
US96145DAH89,2084295,CHF
US9617651040,29600,CHF
US96208T1043,1041332,CHF
US9621661043,1291920,CHF
US9633201069,1476037,CHF
US963320AT33,1939347,CHF
US9660842041,191134,CHF
US9663874090,45980,CHF
US9682232064,158525,CHF
US9694571004,1647424,CHF
US96949LAA35,2987975,CHF
US96950FAJ30,992494,CHF
US9699041011,891932,CHF
US9741551033,202072,CHF
US9746371007,357429,CHF
US97650W1080,431434,CHF
US97717P1049,41319,CHF
US9780971035,228542,CHF
US9807451037,659361,CHF
US98138H1014,1454227,CHF
US98139A1051,160067,CHF
US9814191048,62163,CHF
US9814751064,210397,CHF
US98156Q1085,424454,CHF
US9818111026,138546,CHF
US98212B1035,793704,CHF
US98262P1012,115886,CHF
US98310W1080,410693,CHF
US98311A1051,837641,CHF
US9831341071,822986,CHF
US98372W1036,29076,CHF
US9837931008,845171,CHF
US98387E2054,1075681,CHF
US98389B1008,4822841,CHF
US9839191015,1467471,CHF
US9840171030,167136,CHF
US98401F1057,508148,CHF
US98419M1009,820719,CHF
US98421B1008,65012,CHF
US98421M1062,1174952,CHF
US9842451000,569163,CHF
US9858171054,272452,CHF
US98585M1080,40846,CHF
US98585N1063,204734,CHF
US98585X1046,98848,CHF
US9871841089,75683,CHF
US9884981013,7582517,CHF
US98850P1093,7591896,CHF
US98887Q1040,1107929,CHF
US98919V1052,881479,CHF
US9892071054,1100236,CHF
US98936J1016,1483425,CHF
US98954M2008,320433,CHF
US98956P1021,1653506,CHF
US9897011071,609505,CHF
US98973P1012,46821,CHF
US98978L2043,174964,CHF
US98978V1035,4594192,CHF
US98978VAB99,2194437,CHF
US98978VAJ26,1801210,CHF
US98978VAK98,322011,CHF
US98978VAL71,4350354,CHF
US98980A1051,2270865,CHF
US98980G1022,399401,CHF
US98983V1061,63388,CHF
US98986T1088,617574,CHF
USY541641194,347691,CHF
VGG0457F1071,759256,CHF
VGG111961055,473873,CHF
VGG1890L1076,1005244,CHF
VGG273581030,537511,CHF
VGG639071023,70702,CHF
XS0161488498,4592789,CHF
XS0162513211,512713,CHF
XS0306646042,2514097,CHF
XS0519902851,5603730,CHF
XS0522407351,2220425,CHF
XS0525602339,2652976,CHF
XS0704178556,6538960,CHF
XS0746010908,3373963,CHF
XS0748187902,1194492,CHF
XS0760364116,1177155,CHF
XS0768664731,2616067,CHF
XS0802174044,1935848,CHF
XS0811554962,3307250,CHF
XS0813400305,2567827,CHF
XS0816704125,8052305,CHF
XS0819759571,1162892,CHF
XS0820547825,1166555,CHF
XS0823975585,1265310,CHF
XS0826634874,1203503,CHF
XS0834719303,4592414,CHF
XS0847433561,4117360,CHF
XS0847580353,2452022,CHF
XS0856556807,1761566,CHF
XS0857662448,3616228,CHF
XS0866310088,4323275,CHF
XS0873665706,3838394,CHF
XS0874840845,1751138,CHF
XS0878743623,2014778,CHF
XS0882849507,2381334,CHF
XS0883614231,2061008,CHF
XS0897406814,1893801,CHF
XS0906815591,2318405,CHF
XS0908570459,767962,CHF
XS0920705737,2221116,CHF
XS0944451243,6326583,CHF
XS0951155869,2417163,CHF
XS0951216166,2533778,CHF
XS0953783239,1985776,CHF
XS0954302104,2408753,CHF
XS0954684972,2859119,CHF
XS0968316256,1765948,CHF
XS0969341147,4974874,CHF
XS0976892611,6934060,CHF
XS0989155089,1189430,CHF
XS0995380580,1777448,CHF
XS0997775837,3027991,CHF
XS1001749289,3969180,CHF
XS1014610254,7955334,CHF
XS1028599287,3584417,CHF
XS1028941117,8327100,CHF
XS1028950290,4628505,CHF
XS1028952312,5349550,CHF
XS1030143447,1215797,CHF
XS1030900242,13140103,CHF
XS1031555094,3432360,CHF
XS1032529205,3596185,CHF
XS1033736890,2751598,CHF
XS1040104231,13253831,CHF
XS1040105980,8355814,CHF
XS1040506112,2829559,CHF
XS1040508167,2997372,CHF
XS1043097630,3894533,CHF
XS1045553812,3237464,CHF
XS1048519679,1250426,CHF
XS1050547857,1121732,CHF
XS1054522922,1252579,CHF
XS1054528457,5678910,CHF
XS1057055060,3491341,CHF
XS1057783174,2650900,CHF
XS1068866950,2130223,CHF
XS1068871448,1433538,CHF
XS1069549761,2164299,CHF
XS1069552393,7466062,CHF
XS1069772082,2693177,CHF
XS1075995768,4480562,CHF
XS1076018305,2620937,CHF
XS1077584024,1118251,CHF
XS1080158535,10497376,CHF
XS1080163709,1124518,CHF
XS1086835979,4929297,CHF
XS1087819634,2184652,CHF
XS1105276759,112434,CHF
XS1109741246,4524568,CHF
XS1110299036,2176901,CHF
XS1111108673,2324929,CHF
XS1111559925,879482,CHF
XS1114473579,4562555,CHF
XS1115479559,1121088,CHF
XS1115498260,8232446,CHF
XS1117300837,9557777,CHF
XS1121229402,5664333,CHF
XS1128148845,1674940,CHF
XS1134541306,6168700,CHF
XS1136406342,2962372,CHF
XS1139688268,3258043,CHF
XS1143916465,8724766,CHF
XS1144086110,4849678,CHF
XS1146286205,913709,CHF
XS1147605791,1158559,CHF
XS1173845436,1576676,CHF
XS1174469137,1504250,CHF
XS1176079843,3521649,CHF
XS1177459531,685106,CHF
XS1186176571,5081213,CHF
XS1188094673,2982115,CHF
XS1190973559,3672967,CHF
XS1190974011,3816961,CHF
XS1195201931,162442,CHF
XS1195202822,540924,CHF
XS1196503137,2364418,CHF
XS1196817156,3686776,CHF
XS1196817586,1492023,CHF
XS1197833053,1155472,CHF
XS1200679071,5293820,CHF
XS1201001572,1417435,CHF
XS1202212137,1659811,CHF
XS1203854960,3214264,CHF
XS1205616268,7412622,CHF
XS1205616698,13750423,CHF
XS1209031019,2611230,CHF
XS1218319702,1697582,CHF
XS1218821756,2264358,CHF
XS1219642441,3044389,CHF
XS1222590488,2354282,CHF
XS1231027464,10501276,CHF
XS1232098001,3147268,CHF
XS1240751062,1631536,CHF
XS1240751229,6152828,CHF
XS1255433754,6145230,CHF
XS1265805090,3003889,CHF
XS1284570626,1687540,CHF
XS1288335521,1433822,CHF
XS1288342659,1242232,CHF
XS1290850707,1474863,CHF
XS1294343337,2082477,CHF
XS1309436753,3807594,CHF
XS1310493744,793428,CHF
XS1319817323,2844153,CHF
XS1321920735,4610295,CHF
XS1325645825,1210773,CHF
XS1327504087,5820406,CHF
XS1328173080,5328357,CHF
XS1345331299,899166,CHF
XS1346115295,1405182,CHF
XS1362384262,1941677,CHF
XS1366786983,1771776,CHF
XS1371715118,3323747,CHF
XS1372838679,7733206,CHF
XS1374344668,9129295,CHF
XS1375956569,2467589,CHF
XS1375957294,946405,CHF
XS1377680381,4083585,CHF
XS1379122101,4008000,CHF
XS1379122523,1100640,CHF
XS1379171140,4043947,CHF
XS1379182006,2244707,CHF
XS1382791975,6172249,CHF
XS1391085740,20040459,CHF
