Peer.Group,Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
pensionfund,C,z,US902755AB35,65503.654,PLN
pensionfund,D,x,US362341JK66,72498.21765,CLP
pensionfund,A,y,XS1105440496,99178.90867,JOD
pensionfund,B,z,LU0988443767,44338.95908,HRK
pensionfund,C,x,US3140FNKF02,22575.49086,TRY
pensionfund,D,y,US25746UBT51,68280.11121,VND
pensionfund,A,z,US9682232064,43436.34484,PEN
pensionfund,B,x,MYL7676OO009,48356.17355,LKR
pensionfund,C,y,US046353AG32,51099.55484,EGP
pensionfund,D,z,US3130A7CV50,2106.85015,MXN
pensionfund,A,x,LU1215713584,4147.035626,DOP
pensionfund,B,y,CA37959M2031,71906.4662,CLP
pensionfund,C,z,US869410EU02,79925.25532,HKD
pensionfund,D,x,US57584XYA35,16529.91273,BGN
pensionfund,A,y,US3140J8X570,1566.004924,KRW
pensionfund,B,z,SE0010520254,22029.06846,CHF
pensionfund,C,x,US12619F1049,13772.6306,OMR
pensionfund,D,y,US47232VEB45,55355.14899,DKK
pensionfund,A,z,US04349VAB99,62540.00421,NZD
pensionfund,B,x,US254845NP16,95687.65868,NGN
pensionfund,C,y,CND10000HKJ4,21450.76781,USD
pensionfund,D,z,LU1531540828,16808.58974,CNY
pensionfund,A,x,US64579F8B21,25824.51964,CLP
pensionfund,B,y,US172311NQ14,99142.82724,SEK
pensionfund,C,z,US312932CX27,31144.61716,BGN
pensionfund,D,x,AT0000801097,68383.52806,GBP
pensionfund,A,y,US36209S3V16,74940.26447,JOD
pensionfund,B,z,AU000000LVH1,94632.39559,BWP
pensionfund,C,x,DE000DG6CJD6,85794.30275,CHF
pensionfund,D,y,GB00B2Q8L759,360.8942325,MUR
pensionfund,A,z,US56042RPF37,15060.75255,ARS
pensionfund,B,x,IE00B97C0C31,82472.7697,SEK
pensionfund,C,y,US38379UGR14,6533.430483,MUR
pensionfund,D,z,US64971XHA90,79851.6049,PKR
pensionfund,A,x,XS1842018795,72761.02579,DOP
pensionfund,B,y,US432308B786,66275.29183,COP
pensionfund,C,z,US12639MFA80,65991.60349,CZK
pensionfund,D,x,US924258VT02,75813.55833,HUF
pensionfund,A,y,DE000DXA1NW1,92366.84165,DOP
pensionfund,B,z,NL0011543640,75390.77174,PHP
pensionfund,C,x,US31388WLB09,20952.84797,NZD
pensionfund,D,y,US1266732M37,15492.48703,BGN
pensionfund,A,z,IE00B4P11460,74502.34747,CHF
pensionfund,B,x,US3136APFN73,39948.69652,AUD
pensionfund,C,y,LU0821216685,84370.00566,EGP
pensionfund,D,z,US84055QFM78,6890.821096,HKD
pensionfund,A,x,LU1291088513,27851.78287,MAD
pensionfund,B,y,US564283YH63,16924.89896,PEN
pensionfund,C,z,US735000QZ77,27636.42192,MUR
pensionfund,D,x,MYL4456OO009,97746.88078,NOK
pensionfund,A,y,US76110WG593,58441.4115,QAR
pensionfund,B,z,US16162WKF58,17624.13075,CLP
pensionfund,C,x,US48128TAA07,26866.36185,CZK
pensionfund,D,y,US24783R1032,75765.03235,JPY
pensionfund,A,z,NZLGFDT004C1,26230.45474,TWD
pensionfund,B,x,US36212HGS31,1618.329562,MUR
pensionfund,C,y,US140420K254,3171.764851,UYU
pensionfund,D,z,XS2052321093,24242.24943,LKR
pensionfund,A,x,US933636AD41,15434.74007,HRK
pensionfund,B,y,CA11291ZAE75,11186.43975,IDR
pensionfund,C,z,USU0188CAB01,12337.78774,PLN
pensionfund,D,x,US454898TT42,80761.32055,TRY
pensionfund,A,y,US016730GF42,85085.36944,COP
pensionfund,B,z,INE733E07IU8,2059.291661,PKR
pensionfund,C,x,US837151ST74,43079.37496,PLN
pensionfund,D,y,JP358390BA47,36795.99006,ZAR
pensionfund,A,z,US31349TCV17,8425.363606,MAD
pensionfund,B,x,US434208AZ75,74964.39632,CZK
pensionfund,C,y,US86789MAN74,43310.97147,AED
pensionfund,D,z,JP2270002BB9,2523.158947,LKR
pensionfund,A,x,US45505MEF95,86268.91479,MAD
pensionfund,B,y,US31397QH848,91383.63062,USD
pensionfund,C,z,LU0068770873,92522.04,THB
pensionfund,D,x,US720628KR69,37829.48282,AED
pensionfund,A,y,US56045RSG55,43966.63151,BHD
pensionfund,B,z,US837227M208,49217.04789,BWP
pensionfund,C,x,US33616C8111,99817.04216,BGN
pensionfund,D,y,US761565AC42,42598.08648,DOP
pensionfund,A,z,KR7000670000,59956.95776,AED
pensionfund,B,x,US9128286L99,37435.11836,IDR
pensionfund,C,y,PTTGUDOM0002,67663.85988,BHD
pensionfund,D,z,XS1876167278,87922.98497,SAR
pensionfund,A,x,CND1000082M4,47261.4264,VND
pensionfund,B,y,US74923CAD48,76708.14218,PLN
pensionfund,C,z,US073879VG02,91533.01178,MYR
pensionfund,D,x,US882762DY06,57370.55388,USD
pensionfund,A,y,FR0012767069,9075.079762,NGN
pensionfund,B,z,AT000B100276,26584.65477,ZAR
pensionfund,C,x,US31409CXJ97,19253.39995,TRY
pensionfund,D,y,GB00B6V6NT85,23045.34441,THB
pensionfund,A,z,GB00BG1THS43,71035.18233,PLN
pensionfund,B,x,US404486DN98,68204.67266,EUR
pensionfund,C,y,US31411UBJ97,51448.41647,GHS
pensionfund,D,z,US31403C7J40,10439.29496,TRY
pensionfund,A,x,US31404FPU11,98733.95588,SAR
pensionfund,B,y,US833136PG30,3555.714283,KRW
pensionfund,C,z,CA891288DP47,40954.1501,BHD
pensionfund,D,x,US12669FKR37,86873.48616,AUD
pensionfund,A,y,US45528URB97,98865.87837,PHP
pensionfund,B,z,US9099071071,30970.03658,PLN
pensionfund,C,x,SE0009979446,98239.2116,CAD
pensionfund,D,y,US4581X0CZ90,73333.57523,USD
pensionfund,A,z,US76221RXN87,2604.298609,USD
pensionfund,B,x,US3132GGDQ55,50969.55978,BHD
pensionfund,C,y,US3132WNK439,29632.4677,USD
pensionfund,D,z,US927781F332,49089.7004,MAD
pensionfund,A,x,XS1428771809,30740.32275,UYU
pensionfund,B,y,US71884AVQ92,76692.44793,MAD
pensionfund,C,z,JP3173400007,67272.76445,RON
pensionfund,D,x,US665444JT36,46995.0596,HUF
pensionfund,A,y,TH0438010Z10,57853.25507,MAD
pensionfund,B,z,US38376FBM32,90729.405,ZAR
pensionfund,C,x,US3138WF2Q85,22173.89988,BGN
pensionfund,D,y,US41163GAG64,63876.78578,RON
pensionfund,A,z,KR7004720009,2356.724943,BWP
pensionfund,B,x,DE000NRW0F26,9451.290348,COP
pensionfund,C,y,XS2122990810,36486.17964,MAD
pensionfund,D,z,US46629TAF75,96914.87416,MXN
pensionfund,A,x,US42225UAD63,9905.565774,CAD
pensionfund,B,y,US3132GFRH28,22264.19072,AUD
pensionfund,C,z,US164555BD56,59377.13271,EUR
pensionfund,D,x,CH0024636968,23156.70721,ILS
pensionfund,A,y,US05344R1041,20533.61485,SGD
pensionfund,B,z,FR0011134287,83279.38483,INR
pensionfund,C,x,CNE000000Z93,17042.71796,DOP
pensionfund,D,y,XS1914502643,84385.92217,BDT
pensionfund,A,z,US3128KQHK55,26114.96221,SGD
pensionfund,B,x,CH0198539329,78378.03089,HUF
pensionfund,C,y,US3138A6MY34,84968.56422,CNY
pensionfund,D,z,GB0033955328,18.93227086,VND
pensionfund,A,x,PK0002701016,14649.91323,TRY
pensionfund,B,y,US31374GLZ80,21347.47628,CZK
pensionfund,C,z,XS0134743623,65018.96029,DOP
pensionfund,D,x,US593211EW15,85648.93663,RON
pensionfund,A,y,US3622EBAC25,26609.94735,IDR
pensionfund,B,z,LU0200080918,18582.80638,KES
pensionfund,C,x,GG00BDFC1649,93225.00028,CAD
pensionfund,D,y,US10921T1016,88089.7412,OMR
pensionfund,A,z,US45780DAP78,69940.57101,PHP
pensionfund,B,x,LU0329760937,49425.17444,MYR
pensionfund,C,y,US708796X692,33120.72116,AUD
pensionfund,D,z,US60636C6D61,74792.57814,PKR
pensionfund,A,x,US36223SP980,28975.45703,NOK
pensionfund,B,y,US60416H7C26,7647.702866,NGN
pensionfund,C,z,XS1936779245,43803.43313,PHP
pensionfund,D,x,US595498AA48,93907.85122,DOP
pensionfund,A,y,US3137F2MT02,13849.96491,SEK
pensionfund,B,z,SE0013042454,32550.68146,JPY
pensionfund,C,x,CH0395253088,43425.03086,PHP
pensionfund,D,y,US372838LN01,13879.06904,THB
pensionfund,A,z,US650035C226,92004.52282,UYU
pensionfund,B,x,US31339NSQ06,27448.48577,TRY
pensionfund,C,y,IT0005367435,33067.18155,NZD
pensionfund,D,z,US76113FBA75,75596.1531,COP
pensionfund,A,x,AT0000811617,63393.22597,PEN
pensionfund,B,y,IE00BK4Z4T73,39107.78987,SEK
pensionfund,C,z,IE00BFG1R551,67423.98834,NOK
pensionfund,D,x,US3140X6MS71,42325.74694,BRL
pensionfund,A,y,US3140HJJY89,72621.50482,OMR
pensionfund,B,z,INE098F01031,5974.922971,CAD
pensionfund,C,x,FR0010191866,79998.31376,IDR
pensionfund,D,y,PEP107001005,3667.062839,PKR
pensionfund,A,z,US345874RA19,28783.41656,AUD
pensionfund,B,x,XS1982725159,14950.97989,JPY
pensionfund,C,y,DE0001142644,94234.3176,RUB
pensionfund,D,z,AT0000A0XJ64,30494.42226,IDR
pensionfund,A,x,US574193QD32,77818.99477,DKK
pensionfund,B,y,US92647K4655,91815.64749,QAR
pensionfund,C,z,US59447PC908,53787.56733,GBP
pensionfund,D,x,FR0010642595,32483.08485,LKR
pensionfund,A,y,US592247GA27,89628.95438,UYU
pensionfund,B,z,INE607M08022,31943.91057,USD
pensionfund,C,x,US672211BL21,82149.30801,NGN
pensionfund,D,y,LU1157260305,66902.90029,NZD
pensionfund,A,z,CA0272592092,61953.85717,BHD
pensionfund,B,x,US31292GSQ00,33762.60445,NZD
pensionfund,C,y,US64987B2K38,49605.33894,BHD
pensionfund,D,z,US2992275W46,25099.43194,HUF
pensionfund,A,x,XS1813045702,6013.35203,PLN
pensionfund,B,y,US76110W6B77,13239.04726,SAR
pensionfund,C,z,USG8189YAB05,96015.56767,SAR
pensionfund,D,x,US084664BV29,32340.11577,NGN
pensionfund,A,y,US506498YW82,32775.96573,EGP
pensionfund,B,z,US14174T1079,64731.2836,INR
pensionfund,C,x,US3138WBPK56,21440.02873,PHP
pensionfund,D,y,US731126CF34,13530.05685,NGN
pensionfund,A,z,ROATLKACNOR4,46865.896,TWD
pensionfund,B,x,US2825793092,27905.00227,CHF
pensionfund,C,y,US36207KFE55,73035.87896,JOD
pensionfund,D,z,US00764MCV72,17802.03002,PLN
pensionfund,A,x,HK0000215860,89460.52616,CLP
pensionfund,B,y,US31297KV414,45750.52459,CNY
pensionfund,C,z,US38141GVS01,11032.79016,CHF
pensionfund,D,x,US686499BT00,7881.187633,BWP
pensionfund,A,y,XS1808862657,43674.2722,RUB
pensionfund,B,z,US3128MCDQ57,43285.25288,RSD
pensionfund,C,x,US115117KW22,45567.97706,SAR
pensionfund,D,y,US803469DU69,74261.4341,RON
pensionfund,A,z,US683548BV20,12921.79491,ILS
pensionfund,B,x,INE740V01019,85392.14131,BRL
pensionfund,C,y,US31414GCB32,69277.68032,NZD
pensionfund,D,z,US465139KY80,55764.61043,PKR
pensionfund,A,x,US31411L2T70,78684.95458,RSD
pensionfund,B,y,US7987647F76,50463.27035,MUR
pensionfund,C,z,US23244FAV67,62306.83125,THB
pensionfund,D,x,US30204KAB26,32200.86235,MAD
pensionfund,A,y,US14315AAA60,45130.14864,TRY
pensionfund,B,z,SE0006992772,61657.95165,KRW
pensionfund,C,x,PL0000110383,95576.24962,PEN
pensionfund,D,y,INE579D01019,51362.05326,OMR
pensionfund,A,z,LBCL15016093,17185.69664,SAR
pensionfund,B,x,LU1681038839,34719.59115,MAD
pensionfund,C,y,US001055AF96,6968.17899,CZK
pensionfund,D,z,US3138WGM840,83947.71513,MUR
pensionfund,A,x,CNE100002NQ0,26108.01092,PEN
pensionfund,B,y,BRNATUDBS0D1,65658.78235,ILS
pensionfund,C,z,GB00BYW8MW59,7650.12492,ARS
pensionfund,D,x,US546418AC87,55301.92017,PKR
pensionfund,A,y,US880443EB86,3531.936065,QAR
pensionfund,B,z,KYG806391002,98839.46149,TRY
pensionfund,C,x,US3140X5VE02,25275.60235,VND
pensionfund,D,y,FR0010091181,4473.556267,PKR
pensionfund,A,z,ID1000110000,71325.96424,EUR
pensionfund,B,x,US31416VS884,83409.29757,THB
pensionfund,C,y,USP75744AJ47,54268.02857,KRW
pensionfund,D,z,ZAE000000139,17048.28744,PKR
pensionfund,A,x,US36210BS714,21953.23029,ZMW
pensionfund,B,y,FR0011643972,72556.27731,KES
pensionfund,C,z,DK0009509200,74885.50127,BRL
pensionfund,D,x,XS1450921751,23648.89259,LKR
pensionfund,A,y,KW0EQ0402366,92890.75692,CAD
pensionfund,B,z,LU0792756628,88499.34414,JOD
pensionfund,C,x,US3138EQMU37,20832.03667,KWD
pensionfund,D,y,MD14VIIA1002,96185.43489,GBP
pensionfund,A,z,CL0001230888,59054.44798,DKK
pensionfund,B,x,SE0009861230,37325.58434,MAD
pensionfund,C,y,GB00B7Y9XK24,85379.68122,AED
pensionfund,D,z,US45462TFW71,61686.89587,CZK
pensionfund,A,x,US31297YT930,99681.19421,BGN
pensionfund,B,y,IL0010909435,45349.04202,KRW
pensionfund,C,z,CNE0000012Z4,19129.48165,LKR
pensionfund,D,x,AU3CB0246221,7400.676737,RUB
pensionfund,A,y,US31410UKA96,12107.45978,RON
pensionfund,B,z,US49151FHH64,33027.972,MXN
pensionfund,C,x,BA100MATERA8,1776.723369,MYR
pensionfund,D,y,XS0713866787,99596.1359,JPY
pensionfund,A,z,IN4520160016,23649.06555,PLN
pensionfund,B,x,ES0413211121,67110.39734,PEN
pensionfund,C,y,US64985HYR29,55839.20112,AUD
pensionfund,D,z,US850578TK13,87519.08297,CAD
pensionfund,A,x,US31298PVV92,71883.30143,CNY
pensionfund,B,y,LU1410502493,40586.02112,OMR
pensionfund,C,z,US536291GU58,73254.27444,HUF
pensionfund,D,x,LU0860350064,14589.13602,AED
pensionfund,A,y,NO0010257801,98054.77426,EGP
pensionfund,B,z,DE0008490673,49027.23195,UYU
pensionfund,C,x,US3128MDE416,72134.72996,AED
pensionfund,D,y,JP22200047B7,72274.46321,UYU
pensionfund,A,z,US86803UAC53,583.1851948,UYU
pensionfund,B,x,USC10602BA41,92744.4911,SGD
pensionfund,C,y,US07725L1026,89905.27295,GBP
pensionfund,D,z,US55448QAS57,9855.703243,ILS
pensionfund,A,x,XS1176787254,34165.89107,IDR
pensionfund,B,y,US914302EL40,12796.37446,KRW
pensionfund,C,z,LU0372201599,24297.26691,GHS
pensionfund,D,x,MYBVS1500434,1484.606566,RUB
pensionfund,A,y,IE00B3N38C44,1680.598347,ILS
pensionfund,B,z,US452252LR87,92533.25283,AED
pensionfund,C,x,KYG0585W1886,83186.73547,BDT
pensionfund,D,y,XS1931819707,61259.37924,SEK
pensionfund,A,z,MD3RM2002673,83530.46453,PHP
pensionfund,B,x,US31391LX674,21807.73387,ZAR
pensionfund,C,y,US6745991058,69572.10855,MYR
pensionfund,D,z,US581664FN46,6164.346466,JOD
pensionfund,A,x,US92938NAG88,82176.26972,RUB
pensionfund,B,y,US864784EW90,59691.59997,KRW
pensionfund,C,z,CH0003532998,64086.8265,CZK
pensionfund,D,x,US3132HLPY38,22122.08753,HUF
pensionfund,A,y,AU3CB0270387,56795.42759,HKD
pensionfund,B,z,GB0006684194,61877.27745,LKR
pensionfund,C,x,IE00BYNWCV54,93450.13706,RUB
pensionfund,D,y,USP2195VAP06,81863.29871,SGD
pensionfund,A,z,FR0000033219,99618.58308,BHD
pensionfund,B,x,US92329VAC63,82393.62588,MUR
pensionfund,C,y,GB0000871771,85687.3982,BRL
pensionfund,D,z,RU000A0JQ6B5,486.5465409,CHF
pensionfund,A,x,US29260UAA51,10613.23625,JPY
pensionfund,B,y,US36164VAA52,36226.22991,BGN
pensionfund,C,z,CA1366371054,63017.62848,GBP
pensionfund,D,x,FR0011735232,71000.42743,SAR
pensionfund,A,y,US31410KD924,64199.87686,USD
pensionfund,B,z,US29414X2053,35154.07393,NGN
pensionfund,C,x,XS1730911689,16005.86306,GBP
pensionfund,D,y,US28416DAA81,10867.9111,DOP
pensionfund,A,z,US225458TX67,42941.66102,BWP
pensionfund,B,x,US31359GHK58,94205.33408,NGN
pensionfund,C,y,US12551MAA71,67638.08809,KES
pensionfund,D,z,XS1773667651,84602.39702,ARS
pensionfund,A,x,XS2040322898,4523.938196,UYU
pensionfund,B,y,LU0827879411,73350.88044,THB
pensionfund,C,z,LU0848326855,1430.73402,NOK
pensionfund,D,x,US54811BNB35,30927.21486,ZAR
pensionfund,A,y,US20775CRQ95,82600.422,RON
pensionfund,B,z,US92938EAW30,48750.82205,RSD
pensionfund,C,x,LU1831001141,20.45721446,BRL
pensionfund,D,y,US64578CBT71,13495.99412,IDR
pensionfund,A,z,XS0298868497,96047.01109,AUD
pensionfund,B,x,XS0267232485,47610.82952,PHP
pensionfund,C,y,US92915XAD03,58610.75106,RSD
pensionfund,D,z,US45204EBU10,45145.82721,CAD
pensionfund,A,x,JP3497400006,70727.63939,TWD
pensionfund,B,y,US378406ML35,77125.39781,KRW
pensionfund,C,z,IE00BSPL3T32,95092.68953,AED
pensionfund,D,x,BE0174401928,36091.81685,CAD
pensionfund,A,y,US786134UQ74,2562.072264,UYU
pensionfund,B,z,US3137FLN266,65989.80611,ILS
pensionfund,C,x,US31339D7A01,1133.685576,GBP
pensionfund,D,y,XS0331071026,84063.10586,SGD
pensionfund,A,z,GB00B2N9GS70,24420.55932,BWP
pensionfund,B,x,US3138ELGJ68,94991.9012,BRL
pensionfund,C,y,MYL5077OO002,4527.991001,AED
pensionfund,D,z,LU0788144623,34855.7629,BHD
pensionfund,A,x,US4255063H33,66064.96998,PHP
pensionfund,B,y,US212204GP00,87352.49502,NGN
pensionfund,C,z,IE00BF2ZVC61,19773.28555,GHS
pensionfund,D,x,GB00B44VX079,96764.05867,JPY
pensionfund,A,y,CH0024674944,42735.50413,DOP
pensionfund,B,z,US3138A7H354,39597.59292,MXN
pensionfund,C,x,US34540TRU87,75679.3405,HKD
pensionfund,D,y,LU0115098948,28748.91435,SEK
pensionfund,A,z,FR0013328283,15176.07245,INR
pensionfund,B,x,US088281B253,69569.38996,ARS
pensionfund,C,y,US30302XAG43,84800.69886,EGP
pensionfund,D,z,US57563RKG38,78712.34712,HRK
pensionfund,A,x,GB00B0BDT773,40098.50486,RSD
pensionfund,B,y,ES0000012A97,81541.16949,CNY
pensionfund,C,z,US051595AS51,56500.39326,ILS
pensionfund,D,x,US964780TS91,29787.36046,BDT
pensionfund,A,y,GB0003875324,75839.70938,PKR
pensionfund,B,z,TH0650037805,11566.51022,ILS
pensionfund,C,x,US61746BEE20,58380.61252,RSD
pensionfund,D,y,US36200VRW53,96377.79275,RON
pensionfund,A,z,US38380KDH59,60003.79212,BDT
pensionfund,B,x,US793572S255,81307.93226,ILS
pensionfund,C,y,SI0021401441,88367.89428,QAR
pensionfund,D,z,US3137A3R841,94494.58203,QAR
pensionfund,A,x,XS0908769887,79226.24024,GHS
pensionfund,B,y,ID1000082803,34995.19484,RUB
pensionfund,C,z,CH0282018982,76825.26584,SAR
pensionfund,D,x,SE0010949222,9809.192167,HUF
pensionfund,A,y,US081077F386,49310.30906,COP
pensionfund,B,z,US771614ML54,43285.22948,MYR
pensionfund,C,x,GB00B11FD453,46580.31664,SAR
pensionfund,D,y,US299416BP14,96413.48407,MXN
pensionfund,A,z,USP6811TAA36,96285.98911,OMR
pensionfund,B,x,US35708VAS16,37834.05242,AUD
pensionfund,C,y,GB00B3KJYG12,1002.078004,PHP
pensionfund,D,z,LU0278915607,10665.84853,ARS
pensionfund,A,x,ECP624681063,36340.47518,MYR
pensionfund,B,y,LU0572961604,82483.43339,DKK
pensionfund,C,z,US3132XUCQ65,40936.92434,VND
pensionfund,D,x,US696543PK73,92346.19145,BWP
pensionfund,A,y,INE866K01015,10618.48086,PEN
pensionfund,B,z,LU0826400615,67524.38033,BDT
pensionfund,C,x,US662523C722,4051.882283,EUR
pensionfund,D,y,US223769CC29,65327.43494,JPY
pensionfund,A,z,US574193NE42,18656.08373,PHP
pensionfund,B,x,USY2749KAC46,63587.66277,CZK
pensionfund,C,y,INE386D01027,59792.16686,USD
pensionfund,D,z,CH0372886009,12083.94313,HUF
pensionfund,A,x,GB0031440026,3317.905839,PEN
pensionfund,B,y,VNBVBS182270,57700.45815,PKR
pensionfund,C,z,US56052AYM25,12456.97162,ZMW
pensionfund,D,x,US3140FECY83,1480.539871,TRY
pensionfund,A,y,AEG000101010,23198.02731,INR
pensionfund,B,z,US36205FDA84,47794.78336,PKR
pensionfund,C,x,US928104MC90,46390.07971,CAD
pensionfund,D,y,US93974CZZ66,63871.17612,BRL
pensionfund,A,z,US88283KAB44,1688.366194,NOK
pensionfund,B,x,US440614GD13,43124.14063,BDT
pensionfund,C,y,CA25471U1003,44763.73232,CHF
pensionfund,D,z,US74251T2556,89620.1112,DOP
pensionfund,A,x,US36184YLX30,77717.83117,AED
pensionfund,B,y,NO0003427403,49423.80155,NOK
pensionfund,C,z,AT0000653688,36454.60322,BHD
pensionfund,D,x,US31418CLH50,42066.71359,PHP
pensionfund,A,y,US929831HV01,5104.626168,PLN
pensionfund,B,z,US61758VAQ05,52986.85637,NGN
pensionfund,C,x,ES0172242002,64943.43506,LKR
pensionfund,D,y,GB00B91WTZ53,70720.97722,PKR
pensionfund,A,z,US602431JU31,60860.47313,MAD
pensionfund,B,x,XS0432074234,51603.19615,JOD
pensionfund,C,y,US31364HP279,39807.86789,RON
pensionfund,D,z,GB00B0WDBP88,36185.0229,RSD
pensionfund,A,x,US967222UU28,1394.276169,RUB
pensionfund,B,y,CH0507439732,21978.59365,CHF
pensionfund,C,z,US69553PAA84,121.9475186,ZMW
pensionfund,D,x,XS1638600152,5104.635727,PEN
pensionfund,A,y,CH0218517891,57011.45201,MUR
pensionfund,B,z,US31382LCF13,12350.14926,EUR
pensionfund,C,x,XS0257734037,13649.11402,RUB
pensionfund,D,y,AU0000XQLQZ9,60888.40597,ARS
pensionfund,A,z,INE062Y01012,43388.98655,AUD
pensionfund,B,x,IE00BDW02358,50923.96474,RON
pensionfund,C,y,XS1680963482,49988.9299,JOD
pensionfund,D,z,US46630GBH74,68311.06089,ZAR
pensionfund,A,x,XS1369280588,23519.52441,KRW
pensionfund,B,y,USU9873JAC46,44666.7325,LKR
pensionfund,C,z,USP91308AA74,78529.72337,KRW
pensionfund,D,x,US3128MJ5Q94,68737.59893,JOD
pensionfund,A,y,US4485791028,34162.16963,BGN
pensionfund,B,z,US906395T733,99578.93205,ILS
pensionfund,C,x,LU0630255189,16784.87999,GHS
pensionfund,D,y,CA5171034047,80764.94936,MYR
pensionfund,A,z,US736742XR38,93267.23266,BGN
pensionfund,B,x,US790450DX58,67646.28025,SAR
pensionfund,C,y,LU0975279208,52860.27648,COP
pensionfund,D,z,IN0020060078,58311.47636,OMR
pensionfund,A,x,GB00B89QL129,52266.76024,SAR
pensionfund,B,y,LU1079993611,8447.45432,MXN
pensionfund,C,z,US36208YBL20,7622.039112,CNY
pensionfund,D,x,TW0006593007,25847.60243,MAD
pensionfund,A,y,US3136AEWZ63,69438.55951,PHP
pensionfund,B,z,US341507K677,11375.19404,HUF
pensionfund,C,x,DE000DDA0L41,69236.06826,INR
pensionfund,D,y,CH0419041576,39295.62908,MYR
pensionfund,A,z,US2322655R50,45707.22776,PLN
pensionfund,B,x,GB00B8T2QP98,47800.38297,SGD
pensionfund,C,y,US50048MCM01,71503.46378,NOK
pensionfund,D,z,XS1778603446,26153.77337,RON
pensionfund,A,x,US228227BC74,55616.78923,DKK
pensionfund,B,y,USN070592100,59460.96049,RSD
pensionfund,C,z,LU0996171798,4381.417388,MYR
pensionfund,D,x,NL0000387116,83248.58506,CAD
pensionfund,A,y,DE0009787598,28962.35669,CZK
pensionfund,B,z,US3137FLN423,22897.54333,RSD
pensionfund,C,x,US31392UZ728,99593.21079,AUD
pensionfund,D,y,US31371MDT18,1881.258286,CLP
pensionfund,A,z,INE301Z01011,60478.79889,LKR
pensionfund,B,x,US5508191062,81838.8473,KRW
pensionfund,C,y,US38380BVA06,44466.91806,BHD
pensionfund,D,z,US3133T4DA10,57423.93551,PLN
pensionfund,A,x,US682680AU71,88580.32327,CHF
pensionfund,B,y,JP3891600003,20097.7874,VND
pensionfund,C,z,US3138L3WH41,51492.60663,CLP
pensionfund,D,x,AU3SG0001597,98953.74629,CAD
pensionfund,A,y,US312941V613,12894.93476,THB
pensionfund,B,z,CNE000001GS3,4388.861677,CLP
pensionfund,C,x,DE0007223737,40.85584451,LKR
pensionfund,D,y,US207912PC49,5154.750206,BWP
pensionfund,A,z,US98389BAY65,87696.50049,HRK
pensionfund,B,x,VN000000MAC5,50405.45269,UYU
pensionfund,C,y,US31410PVC49,37438.08034,GHS
pensionfund,D,z,DK0010263722,47054.793,GBP
pensionfund,A,x,AT000B011549,86329.46966,CHF
pensionfund,B,y,LU1675761842,32983.72657,AED
pensionfund,C,z,IDJ000003405,59306.6749,BWP
pensionfund,D,x,CND100006NN0,70906.89999,MAD
pensionfund,A,y,RU0009084396,34563.25138,RUB
pensionfund,B,z,US717824AT34,45338.52016,BHD
pensionfund,C,x,JP3906400001,94503.81547,JPY
pensionfund,D,y,US3138LJ2F67,82689.15438,MAD
pensionfund,A,z,US25381EAH80,13517.13816,CNY
pensionfund,B,x,LU0230111667,28545.33253,RUB
pensionfund,C,y,LU0532243267,59836.65631,CZK
pensionfund,D,z,US94988XAV82,30418.82166,HUF
pensionfund,A,x,KYG8904A1004,35101.12983,CNY
pensionfund,B,y,US544495Y994,97858.09725,AUD
pensionfund,C,z,MA0002010413,58036.89013,USD
pensionfund,D,x,LU1269891641,13436.44625,NOK
pensionfund,A,y,CA683234LN60,47574.9672,KRW
pensionfund,B,z,LU0633125843,53025.26445,AED
pensionfund,C,x,XS1946056766,74777.72207,CNY
pensionfund,D,y,US12667F4S14,17545.17176,TWD
pensionfund,A,z,US3137B0MH49,27007.14458,OMR
pensionfund,B,x,LU0837552701,65650.71896,BGN
pensionfund,C,y,SE0012675932,35894.11412,KRW
pensionfund,D,z,US3138EQ2K78,50599.81864,CNY
pensionfund,A,x,US31387XA477,4404.303935,KWD
pensionfund,B,y,US31359GDE35,2773.560911,MAD
pensionfund,C,z,US495098WB71,75732.22402,NZD
pensionfund,D,x,JP2281001699,29244.46438,TWD
pensionfund,A,y,US47875PBC05,15987.20049,COP
pensionfund,B,z,US95662M4E74,87046.305,EGP
pensionfund,C,x,LU1310477036,57658.61314,THB
pensionfund,D,y,CNE000000HV7,53720.00089,OMR
pensionfund,A,z,INE544C01023,82800.8399,KWD
pensionfund,B,x,US13063B5B46,12491.70655,JPY
pensionfund,C,y,IE00BD2B9W69,28091.79413,CNY
pensionfund,D,z,US15567RBM43,6645.967001,BDT
pensionfund,A,x,TW0006285000,58280.55353,SEK
pensionfund,B,y,FR0000931800,16217.88558,RON
pensionfund,C,z,XS0577372476,52550.80712,PKR
pensionfund,D,x,US015086LP45,8439.467075,BHD
pensionfund,A,y,CA40434X1096,95097.30093,LKR
pensionfund,B,z,US382604H744,930.3906858,EUR
pensionfund,C,x,XS1691468026,79845.6154,USD
pensionfund,D,y,NZNIBDT010C8,4368.199784,OMR
