MarketValue,Currency,ISIN
1239976,CHF,US60879B1070
298112,CHF,US6090271072
7543092,CHF,US6092071058
2743106,CHF,US609207AQ82
1759324,CHF,US609207AR65
142610,CHF,US60937P1066
293068,CHF,US6097201072
1029142,CHF,US6098391054
193023,CHF,US6102361010
1789605,CHF,US61174X1090
2395976,CHF,US6153691059
1598279,CHF,US615369AC97
3250888,CHF,US615369AG02
191122,CHF,US6153942023
5886190,CHF,US6174464486
2942538,CHF,US61746BDJ26
3090204,CHF,US61746BDQ68
2573293,CHF,US61761JVL06
713704,CHF,US6177001095
1094045,CHF,US61945C1036
40746,CHF,US6200711009
5833708,CHF,US6200763075
4786871,CHF,US620076BL24
1888471,CHF,US620076BN89
146774,CHF,US6245801062
403745,CHF,US6247561029
138827,CHF,US6247581084
119166,CHF,US62482R1077
614694,CHF,US6267171022
285395,CHF,US6267551025
67968,CHF,US6284641098
2121754,CHF,US62854AAN46
132658,CHF,US62855J1043
435609,CHF,US62857M1053
436791,CHF,US6287781024
437336,CHF,US62886E1082
114381,CHF,US62914B1008
770752,CHF,US62914V1061
160424,CHF,US6292093050
19115,CHF,US6293371067
659520,CHF,US6293775085
52132,CHF,US6294452064
1441959,CHF,US62944T1051
247246,CHF,US62945V1098
1700821,CHF,US62947QAY44
1057134,CHF,US62947QAZ19
2767175,CHF,US62954HAA68
3640592,CHF,US62954HAB42
720579,CHF,US6311031081
1038489,CHF,US631103AG34
121621,CHF,US6323071042
329491,CHF,US6337071046
163432,CHF,US6350171061
45603,CHF,US6353091076
196766,CHF,US6359061008
384106,CHF,US6361801011
3109296,CHF,US636180BM22
91487,CHF,US6362203035
477194,CHF,US63633D1046
976373,CHF,US6365181022
765677,CHF,US6370711011
215779,CHF,US6372151042
1786928,CHF,US6374171063
2039989,CHF,US637432MV48
1920577,CHF,US637432NQ44
520407,CHF,US6378701063
163487,CHF,US63845R1077
157737,CHF,US6385171029
298342,CHF,US6390501038
91022,CHF,US63934E1082
469965,CHF,US63938C1080
995789,CHF,US63946BAH33
312974,CHF,US6400791090
505406,CHF,US6402681083
95536,CHF,US64031N1081
481985,CHF,US6404911066
182040,CHF,US64049M2098
1621828,CHF,US64110D1046
590830,CHF,US64110DAE40
7594469,CHF,US64110L1061
6108544,CHF,US64110W1027
129304,CHF,US64111Q1040
142530,CHF,US64115T1043
641182,CHF,US64125C1099
658562,CHF,US64157F1030
722056,CHF,US6460251068
6105564,CHF,US6475811070
713612,CHF,US64828T2015
448721,CHF,US64829B1008
155010,CHF,US6486911034
827876,CHF,US6494451031
318026,CHF,US6496045013
540048,CHF,US6501111073
1674605,CHF,US6512291062
460286,CHF,US6515871076
163789,CHF,US65158N1028
13138776,CHF,US6516391066
1974604,CHF,US651639AR73
201902,CHF,US651639AX42
205801,CHF,US6517185046
1481484,CHF,US65249B1098
187541,CHF,US65290C1053
577346,CHF,US65336K1034
13815076,CHF,US65339F1012
498027,CHF,US65339KAA88
301465,CHF,US65339KBG40
1951114,CHF,US65339KBM18
437440,CHF,US65341B1061
320020,CHF,US65341D1028
306762,CHF,US65343C1027
8444654,CHF,US6541061031
565489,CHF,US65473P1057
1324091,CHF,US65473QBH56
310858,CHF,US65487X1028
665617,CHF,US6550441058
991215,CHF,US6556631025
818533,CHF,US6556641008
113800,CHF,US655664AT70
6293200,CHF,US6558441084
4943932,CHF,US655844BJ66
1398517,CHF,US6658591044
84038,CHF,US66611T1088
408115,CHF,US6673401039
166568,CHF,US66765N1054
241240,CHF,US6680743050
1685576,CHF,US6687711084
4565456,CHF,US6698881090
2952879,CHF,US66989HAE80
6670134,CHF,US66989HAG39
713137,CHF,US66989HAJ77
3242251,CHF,US66989HAM07
86225,CHF,US67011P1003
210756,CHF,US67018T1051
715214,CHF,US67020Y1001
1955529,CHF,US67021CAG24
2744304,CHF,US67021CAM91
2215973,CHF,US6703461052
680030,CHF,US67059N1081
7287187,CHF,US67066G1040
1143836,CHF,US67066GAD60
2747765,CHF,US67066GAE44
265343,CHF,US6707041058
517913,CHF,US6708371033
181581,CHF,US67098H1041
2638851,CHF,US67103H1077
133353,CHF,US6710441055
158365,CHF,US6742151086
2861279,CHF,US6745991058
1681890,CHF,US674599CS21
541868,CHF,US674599CW33
1141486,CHF,US674599DB86
103925,CHF,US6752321025
285354,CHF,US6752341080
99251,CHF,US6762201068
206935,CHF,US67623C1099
2052824,CHF,US677415CP45
64407,CHF,US6780261052
798006,CHF,US6792951054
614906,CHF,US6795801009
377973,CHF,US6800331075
576729,CHF,US6802231042
204311,CHF,US680223AK06
328936,CHF,US6806652052
572159,CHF,US6811161099
2028080,CHF,US6819191064
628554,CHF,US6819361006
1046294,CHF,US681936BF65
1055577,CHF,US681936BK50
196152,CHF,US6820951043
49068,CHF,US6821291019
221337,CHF,US68213N1090
206857,CHF,US6821431029
1417872,CHF,US6821891057
594102,CHF,US68233JBH68
506773,CHF,US68235P1084
1752446,CHF,US6826801036
851573,CHF,US682680AS26
7036669,CHF,US682680AU71
761079,CHF,US682680AW38
978596,CHF,US682680AX11
3056447,CHF,US682680AY93
498459,CHF,US68268NAJ28
3416687,CHF,US68268NAL73
2564430,CHF,US68268NAP87
683586,CHF,US68268W1036
401963,CHF,US68276W1036
382425,CHF,US6833441057
120904,CHF,US68375N1037
15423635,CHF,US68389X1054
5001523,CHF,US68389XAK19
6742739,CHF,US68389XAP06
973402,CHF,US68389XAS45
2065144,CHF,US68389XBA28
5986283,CHF,US68389XBB01
1008842,CHF,US68389XBC83
1541595,CHF,US68389XBM65
1027162,CHF,US68389XBN49
247982,CHF,US6840001027
33312,CHF,US68554V1089
113599,CHF,US68555P1003
275224,CHF,US6866881021
71102,CHF,US68752M1080
1187932,CHF,US6882392011
102264,CHF,US6896481032
536330,CHF,US69007J1060
1188535,CHF,US6907421019
89100,CHF,US6914973093
427346,CHF,US69318G1067
179465,CHF,US69318J1007
298373,CHF,US69327R1014
232525,CHF,US6932821050
1956530,CHF,US693304AP22
279363,CHF,US69336V1017
68699,CHF,US69343T1079
5351171,CHF,US6934751057
3980752,CHF,US693476BN25
398389,CHF,US69349H1077
2035959,CHF,US69349LAM00
1952031,CHF,US6935061076
1954489,CHF,US693506BR74
2549787,CHF,US69351T1060
2005428,CHF,US69352PAE34
986670,CHF,US69352PAL76
2916316,CHF,US69353RFP82
907339,CHF,US69354M1080
119373,CHF,US69354N1063
231495,CHF,US69360J1079
1260556,CHF,US6936561009
210736,CHF,US69366J2006
400019,CHF,US69370C1009
4705399,CHF,US6937181088
2170797,CHF,US69371RP831
628385,CHF,US69371RQ334
1566671,CHF,US69371RQ417
93673,CHF,US69404D1081
352924,CHF,US69478X1054
418967,CHF,US6951271005
614995,CHF,US6951561090
887575,CHF,US695156AU37
612396,CHF,US6952631033
1874974,CHF,US6974351057
677018,CHF,US6976602077
435336,CHF,US6988131024
327867,CHF,US69888T2078
403790,CHF,US69924R1086
934786,CHF,US7005171050
293156,CHF,US7006581075
1573918,CHF,US7010941042
480604,CHF,US7018771029
92149,CHF,US7033431039
549487,CHF,US70338P1003
274492,CHF,US7033951036
237710,CHF,US7034811015
6708532,CHF,US7043261079
705559,CHF,US70432V1026
278217,CHF,US70438V1061
6397283,CHF,US70450Y1038
5895725,CHF,US70450YAB92
1199244,CHF,US70450YAC75
2060281,CHF,US70450YAD58
1307459,CHF,US70450YAE32
179113,CHF,US7046991078
468760,CHF,US70509V1008
326642,CHF,US7055731035
391932,CHF,US7075691094
63118,CHF,US70805E1091
44693,CHF,US7081601061
134478,CHF,US7091021078
147465,CHF,US70931T1034
141805,CHF,US70932M1071
452410,CHF,US70959W1036
784537,CHF,US70975L1070
134252,CHF,US7097891011
884551,CHF,US7127041058
17691269,CHF,US7134481081
2056552,CHF,US713448BR89
2966693,CHF,US713448BY31
6971308,CHF,US713448CG16
4126765,CHF,US713448CM83
1394172,CHF,US713448DF24
2643292,CHF,US713448DT28
671097,CHF,US71375U1016
990233,CHF,US71377A1034
907547,CHF,US7140461093
502462,CHF,US7153471005
171637,CHF,US7163821066
25092688,CHF,US7170811035
2152934,CHF,US717081DM28
1604277,CHF,US717081DV27
3188490,CHF,US717081EP40
36090,CHF,US71742Q1067
8433652,CHF,US7181721090
194779,CHF,US718172AH26
7155614,CHF,US718172BE85
2548443,CHF,US718172BQ16
485941,CHF,US718172BU28
9082789,CHF,US718172CE76
997419,CHF,US718172CH08
3419682,CHF,US718172CJ63
5184575,CHF,US7185461040
2813829,CHF,US718549AG31
2581924,CHF,US718549AH14
416744,CHF,US71922G2093
428275,CHF,US7194051022
547539,CHF,US71943U1043
244801,CHF,US7201902068
229899,CHF,US72147K1088
1909303,CHF,US7223041028
680107,CHF,US72346Q1040
1097168,CHF,US7234841010
77001,CHF,US72352L1061
1461834,CHF,US7237871071
1005332,CHF,US723787AK36
1061411,CHF,US723787AM91
95137,CHF,US7240781002
51793,CHF,US7244791007
2253821,CHF,US72650RBF82
319826,CHF,US72651A2078
800542,CHF,US72703H1014
65604,CHF,US7274931085
587545,CHF,US7291321005
55829,CHF,US72941B1061
557207,CHF,US7310681025
260031,CHF,US73179P1066
987159,CHF,US73278L1052
523441,CHF,US7365088472
93121,CHF,US7370101088
1018860,CHF,US7374461041
496563,CHF,US7376301039
642010,CHF,US7392761034
1960701,CHF,US74005PBA12
74190,CHF,US7403674044
134917,CHF,US74039L1035
497176,CHF,US74051N1028
150245,CHF,US74112D1019
1713360,CHF,US74144T1088
2581845,CHF,US741503BC97
107422,CHF,US7415111092
71564,CHF,US74164F1030
849089,CHF,US74164M1080
1478583,CHF,US74251V1026
88163,CHF,US74257L1089
281894,CHF,US74267C1062
22708146,CHF,US7427181091
1197780,CHF,US742718ER62
31259,CHF,US7431871067
395027,CHF,US743263AS47
441377,CHF,US7433121008
4586778,CHF,US7433151039
2977046,CHF,US74340W1036
2075353,CHF,US74340XAW11
848609,CHF,US7434241037
130263,CHF,US74346Y1038
207987,CHF,US74347M1080
618318,CHF,US7436061052
180053,CHF,US7437131094
289859,CHF,US7438151026
122214,CHF,US74386T1051
4038950,CHF,US7443201022
244228,CHF,US744448CF61
2941356,CHF,US744448CH28
2036260,CHF,US744482BL38
960808,CHF,US74456QBR65
2406755,CHF,US74456QBS49
1052565,CHF,US74456QBU94
3406562,CHF,US7445731067
10280470,CHF,US74460D1090
1428862,CHF,US7458671010
17700,CHF,US74587V1070
519421,CHF,US74624M1027
5096185,CHF,US747262AH67
1015471,CHF,US747262AS23
2005299,CHF,US747262AU78
214398,CHF,US74727A1043
178877,CHF,US74727D3061
11030,CHF,US7473011093
177953,CHF,US7473161070
75530,CHF,US74733V1008
204902,CHF,US74736A1034
1870265,CHF,US74736K1016
735439,CHF,US74736L1098
5815134,CHF,US7475251036
4146359,CHF,US747525AE30
1024961,CHF,US747525AF05
1173093,CHF,US747525AU71
189154,CHF,US74758T3032
52562,CHF,US7476191041
868259,CHF,US74762E1029
306490,CHF,US7477981069
1729017,CHF,US74834L1008
2006205,CHF,US74834LAX82
427068,CHF,US74838J1016
54251,CHF,US7491191034
62971,CHF,US74915J1079
388364,CHF,US74915M1009
105477,CHF,US74933V1089
187080,CHF,US7493971052
1052670,CHF,US74949LAC63
100594,CHF,US7495271071
244166,CHF,US7496071074
588697,CHF,US74965L1017
23813,CHF,US7496601060
143238,CHF,US74967R1068
290474,CHF,US74967X1037
661542,CHF,US7496851038
1912325,CHF,US749685AS28
442155,CHF,US749685AX13
365439,CHF,US74971D1019
579320,CHF,US7502361014
68854,CHF,US7504692077
284700,CHF,US7504911022
115649,CHF,US7509171069
991623,CHF,US7512121010
152481,CHF,US75281A1097
249482,CHF,US7534221046
91032,CHF,US7542121089
725081,CHF,US7547301090
424234,CHF,US7549071030
28740,CHF,US75508B1044
3768639,CHF,US7551115071
554129,CHF,US75524B1044
95416,CHF,US75524W1080
134388,CHF,US75574U1016
132909,CHF,US75605Y1064
733472,CHF,US75606N1090
2801790,CHF,US7561091049
649902,CHF,US75615P1030
32007,CHF,US75689M1018
123428,CHF,US75700L1089
102784,CHF,US75737F1084
306508,CHF,US7580754023
468885,CHF,US7587501039
735745,CHF,US7588491032
1017058,CHF,US75884RAV50
678313,CHF,US75884RAZ64
1841978,CHF,US75886F1075
230616,CHF,US7589321071
89344,CHF,US75901B1070
1807950,CHF,US7591EP1005
845234,CHF,US7593516047
1518053,CHF,US7594701077
982494,CHF,US7595091023
512066,CHF,US759509AE27
1020451,CHF,US75968NAD30
380650,CHF,US75970E1073
96063,CHF,US75972A3014
728940,CHF,US7599161095
125337,CHF,US76009N1000
8021342,CHF,US7607591002
3002192,CHF,US760759AP52
2306498,CHF,US760759AS91
2720847,CHF,US760759AU48
1036951,CHF,US7611521078
151845,CHF,US76118Y1047
132277,CHF,US76122Q1058
54246,CHF,US7612991064
139237,CHF,US76131N1019
223120,CHF,US76131V2025
73505,CHF,US7613301099
41123,CHF,US76133Q1022
43334,CHF,US7616241052
235012,CHF,US76169B1026
315984,CHF,US76169C1009
1785981,CHF,US761713AY21
1008302,CHF,US761713BF23
1146232,CHF,US761713BT27
160605,CHF,US7665596034
697426,CHF,US76680R2067
1299415,CHF,US767201AD89
4584740,CHF,US767201AS58
49419,CHF,US76761L1026
55877,CHF,US7677548726
471782,CHF,US7703231032
1400283,CHF,US7739031091
906806,CHF,US773903AG44
7417403,CHF,US774341AH41
1512719,CHF,US774341AJ07
5146929,CHF,US774341AK79
155809,CHF,US7751331015
611616,CHF,US77543R1023
461492,CHF,US7757111049
2177139,CHF,US7766961061
2393086,CHF,US776743AA47
1133504,CHF,US776743AB20
2136730,CHF,US776743AE68
1171592,CHF,US776743AF34
584979,CHF,US776743AH99
3789710,CHF,US7782961038
3232892,CHF,US780097AZ42
2153631,CHF,US780097BA81
3087787,CHF,US780097BJ90
2058767,CHF,US780097BK63
1070899,CHF,US780097BL47
1434775,CHF,US7802871084
380714,CHF,US7818462092
64598,CHF,US7833321091
527857,CHF,US7835491082
588008,CHF,US78377T1079
377546,CHF,US7838591011
3871726,CHF,US78409V1044
1054116,CHF,US78409VAD64
2579390,CHF,US78409VAK08
582202,CHF,US78409VAP94
2512849,CHF,US78410G1040
520576,CHF,US7841171033
116497,CHF,US7843051043
439700,CHF,US78440X1019
423074,CHF,US78442P1066
78943,CHF,US78454L1008
159289,CHF,US7846351044
211873,CHF,US78463M1071
785304,CHF,US78467J1007
91460,CHF,US78469C1036
148216,CHF,US78469X1072
130663,CHF,US78470V1089
775229,CHF,US78486Q1013
4323942,CHF,US785592AJ58
1778779,CHF,US785592AM87
5333719,CHF,US785592AS57
4455534,CHF,US785592AV86
468838,CHF,US78573L1061
403413,CHF,US78573M1045
254378,CHF,US78648T1007
508141,CHF,US78667J1088
589099,CHF,US78709Y1055
131428,CHF,US78781P1057
238167,CHF,US7901481009
7170788,CHF,US79466L3024
3189637,CHF,US79466LAF13
183881,CHF,US79546E1047
692468,CHF,US8000131040
3071684,CHF,US80007RAB15
90419,CHF,US8003631038
104301,CHF,US8004221078
68148,CHF,US8006771062
173739,CHF,US8010561020
1067653,CHF,US801060AD60
7156549,CHF,US80281LAG05
2092597,CHF,US80281LAJ44
665140,CHF,US8036071004
3147623,CHF,US80386WAA36
1078012,CHF,US80386WAB19
64040,CHF,US8043951016
77358,CHF,US8060371072
555502,CHF,US8064071025
221527,CHF,US8068821060
83060,CHF,US80689H1023
250243,CHF,US8070661058
3371344,CHF,US8085131055
1006101,CHF,US808513AL92
352165,CHF,US8085411069
609410,CHF,US8086251076
99658,CHF,US80874P1093
560366,CHF,US8101861065
292222,CHF,US8110544025
86436,CHF,US8115431079
372162,CHF,US8117078019
2575736,CHF,US81180WAH43
203949,CHF,US8119041015
329922,CHF,US81211K1007
614072,CHF,US8125781026
227258,CHF,US81282V1008
117172,CHF,US81617J3014
178618,CHF,US81619Q1058
724695,CHF,US8163001071
185647,CHF,US81663A1051
239275,CHF,US8168501018
2415766,CHF,US8168511090
1302874,CHF,US816851AT63
5611431,CHF,US816851BG34
544215,CHF,US81721M1099
400117,CHF,US81725T1007
111389,CHF,US81752R1005
1221750,CHF,US8175651046
413972,CHF,US81761L1026
614294,CHF,US81761R1095
2974971,CHF,US81762P1021
393772,CHF,US81768T1088
109658,CHF,US8190471016
6163260,CHF,US822582BD31
1075047,CHF,US822582CB65
5218915,CHF,US822582CC49
463088,CHF,US82312B1061
2902770,CHF,US8243481061
2003439,CHF,US824348AV80
753740,CHF,US824348AW63
6027340,CHF,US824348BJ44
974107,CHF,US82481LAB53
3795296,CHF,US82481LAD10
257682,CHF,US8248891090
291117,CHF,US8256901005
1949130,CHF,US826418BM64
668046,CHF,US82669G1040
493487,CHF,US8269191024
161015,CHF,US8270481091
323939,CHF,US8287302009
3052089,CHF,US8288061091
2041039,CHF,US828807CS47
1193185,CHF,US828807DF17
199233,CHF,US82900L1026
243250,CHF,US8290731053
285204,CHF,US8292261091
1310020,CHF,US82968B1035
152611,CHF,US82981J1097
262289,CHF,US82982L1035
381696,CHF,US83001A1025
805846,CHF,US8305661055
108666,CHF,US8308301055
2337923,CHF,US83088M1027
150149,CHF,US83125X1037
392954,CHF,US8318652091
713067,CHF,US83200N1037
3435626,CHF,US8326964058
2686539,CHF,US832696AH14
1361684,CHF,US8330341012
772805,CHF,US83304A1060
71899,CHF,US83356Q1085
278210,CHF,US83410S1087
536368,CHF,US83417M1045
294395,CHF,US83545G1022
677454,CHF,US8354951027
222116,CHF,US8385181081
445559,CHF,US8404411097
1036379,CHF,US842400GJ61
1539719,CHF,US842400GN73
1072978,CHF,US842400GQ05
969487,CHF,US842400GS60
9544843,CHF,US8425871071
1514529,CHF,US842587CV72
1522664,CHF,US842587CY12
946651,CHF,US84265V1052
89552,CHF,US84470P1093
1429992,CHF,US8447411088
1363060,CHF,US844741BB35
695709,CHF,US8448951025
991490,CHF,US845437BM38
3181705,CHF,US845437BR25
144736,CHF,US8454671095
322896,CHF,US8468191007
174517,CHF,US8472151005
2028466,CHF,US84756NAF69
82156,CHF,US84763A1088
470113,CHF,US84790A1051
906656,CHF,US8485741099
51759,CHF,US8485771021
748970,CHF,US84857L1017
540479,CHF,US84860W3007
2083074,CHF,US84861TAC27
974654,CHF,US84861TAF57
1276552,CHF,US8486371045
914060,CHF,US85205TAJ97
2458849,CHF,US85205TAK60
1063614,CHF,US85207U1051
171842,CHF,US85208M1027
1119821,CHF,US8522341036
263157,CHF,US8523123052
255786,CHF,US85254J1025
192486,CHF,US8528572006
91166,CHF,US8536661056
79451,CHF,US8542311076
1409943,CHF,US8545021011
8536295,CHF,US8552441094
3700193,CHF,US855244AD16
1740061,CHF,US855244AK58
82875,CHF,US8557071052
805296,CHF,US85571B1052
458218,CHF,US8565522039
2242056,CHF,US8574771031
2065337,CHF,US857477AM50
736319,CHF,US8581191009
487831,CHF,US858119BJ80
130782,CHF,US8581552036
150979,CHF,US8585861003
713061,CHF,US8589121081
503482,CHF,US85917A1007
287118,CHF,US8603721015
417691,CHF,US8606301021
89254,CHF,US8608971078
86559,CHF,US8610251048
1211986,CHF,US8621211007
597788,CHF,US86272C1036
6026489,CHF,US8636671013
5090727,CHF,US863667AF81
986197,CHF,US863667AH48
495162,CHF,US863667AN16
4276569,CHF,US863667AQ47
61754,CHF,US8641591081
1022283,CHF,US865622BE31
2231101,CHF,US86562MAF77
5060321,CHF,US86562MAR16
3077539,CHF,US86562MAY66
2457247,CHF,US86562MBM10
323794,CHF,US8660821005
371431,CHF,US86614U1007
695206,CHF,US8666741041
145922,CHF,US86722A1034
37003,CHF,US8676524064
985457,CHF,US86765BAL36
1002742,CHF,US86765BAU35
76934,CHF,US86771W1053
342566,CHF,US8678921011
104257,CHF,US8684591089
412065,CHF,US8712371033
162087,CHF,US87157D1090
1122567,CHF,US8716071076
854616,CHF,US87161C5013
506377,CHF,US87162W1009
2307750,CHF,US87165B1035
1033863,CHF,US87165BAN38
3308398,CHF,US87165BAP85
783951,CHF,US87166B1026
4523326,CHF,US8718291078
2217257,CHF,US871829AX53
667171,CHF,US871829AZ02
678852,CHF,US871829BA42
165941,CHF,US8718511012
1086971,CHF,US8723071036
679505,CHF,US87236Y1082
81031,CHF,US87240R1077
7410443,CHF,US8725401090
4649077,CHF,US8725901040
250704,CHF,US87260R2013
414256,CHF,US87265H1095
338896,CHF,US87305R1095
84724,CHF,US87357P1003
697341,CHF,US8740541094
1129064,CHF,US874060AW64
5387307,CHF,US8740801043
230243,CHF,US8746961072
982952,CHF,US875127BB74
552816,CHF,US8753722037
302892,CHF,US8754651060
1921672,CHF,US875484AJ66
687096,CHF,US8760301072
10284392,CHF,US87612E1064
575155,CHF,US87612G1013
851412,CHF,US8765685024
258994,CHF,US87656Y4061
237536,CHF,US8766641034
470377,CHF,US87724P1066
105994,CHF,US8781551002
783158,CHF,US8782371061
76807,CHF,US87874R1005
232180,CHF,US87901J1051
143585,CHF,US8790801091
1131173,CHF,US87918A1051
661051,CHF,US8792732096
1028864,CHF,US8793601050
939018,CHF,US8793691069
2622862,CHF,US87938WAT09
226724,CHF,US8794338298
181682,CHF,US87968A1043
825004,CHF,US88023U1016
265297,CHF,US88033G4073
107522,CHF,US8803451033
48572,CHF,US8803491054
254107,CHF,US88034P1093
993900,CHF,US880451AV10
265578,CHF,US88076W1036
737443,CHF,US8807701029
252616,CHF,US8807791038
715045,CHF,US88146M1018
3113116,CHF,US88160R1014
2261047,CHF,US8816242098
859527,CHF,US88162G1031
300209,CHF,US88224Q1076
6460686,CHF,US8825081040
352526,CHF,US8826101086
468313,CHF,US8826811098
164132,CHF,US88322Q1085
28948,CHF,US88338N1072
1322189,CHF,US88339J1051
7317314,CHF,US8835561023
2192601,CHF,US883556BR21
339579,CHF,US88362T1034
993568,CHF,US884903BV64
611551,CHF,US8851601018
64641,CHF,US88554D2053
314003,CHF,US88557W1018
5534584,CHF,US88579Y1010
3209077,CHF,US88579YAF88
1007851,CHF,US88579YAY77
876562,CHF,US8865471085
5946886,CHF,US88732JBA51
482189,CHF,US8873891043
22849,CHF,US8873991033
227338,CHF,US88870P1066
59103,CHF,US88870R1023
724865,CHF,US8894781033
321898,CHF,US8901101092
381203,CHF,US89055F1030
1362287,CHF,US8910921084
2060658,CHF,US89153VAG41
4908332,CHF,US89153VAP40
2157295,CHF,US891906AC37
760466,CHF,US891906AD10
785147,CHF,US891906AE92
2602002,CHF,US891906AF67
379308,CHF,US89214P1093
658985,CHF,US8923561067
2928620,CHF,US89236TEC53
215528,CHF,US8926721064
4316855,CHF,US893526DK63
5874152,CHF,US893526DM20
1601341,CHF,US8936411003
186581,CHF,US8938702045
957500,CHF,US89400J1079
5478480,CHF,US89417E1091
187484,CHF,US89469A1043
659553,CHF,US89531P1057
310654,CHF,US8960951064
136151,CHF,US89609W1071
117405,CHF,US8962152091
656344,CHF,US8962391004
1251034,CHF,US896239AB68
559421,CHF,US8962881079
329349,CHF,US8965221091
3907224,CHF,US89677Q1076
317183,CHF,US8968181011
223816,CHF,US8969452015
113819,CHF,US89785L1070
290602,CHF,US89785X1019
334994,CHF,US8982021060
5860760,CHF,US89832Q1094
302896,CHF,US8983491056
321846,CHF,US8984021027
210668,CHF,US89854H1023
279920,CHF,US8986972060
62347,CHF,US8998961044
160643,CHF,US9011091082
348373,CHF,US90138A1034
615651,CHF,US90138F1021
1331738,CHF,US90184L1026
544730,CHF,US90187B4086
189301,CHF,US9021041085
997658,CHF,US902133AK37
1378641,CHF,US902133AT46
1153007,CHF,US902133AU19
154229,CHF,US90214J1016
2007523,CHF,US9022521051
5366037,CHF,US9024941034
3059756,CHF,US902494AT07
2078020,CHF,US902494AX19
3393193,CHF,US90261XHK19
1938032,CHF,US9026531049
991744,CHF,US90265EAQ35
623119,CHF,US9026811052
418679,CHF,US9027881088
6298545,CHF,US9029733048
122387,CHF,US90328M1071
181133,CHF,US90333L2016
163328,CHF,US90337L1089
103236,CHF,US90346E1038
206631,CHF,US90353T1007
1044736,CHF,US90384S3031
56977,CHF,US90385V1070
351876,CHF,US90400D1081
426284,CHF,US9042141039
137881,CHF,US9043111072
392484,CHF,US9043112062
43491,CHF,US9046772003
187568,CHF,US9047081040
3371386,CHF,US904764AX59
2083473,CHF,US906548CP55
6700202,CHF,US9078181081
512318,CHF,US907818DR61
1002112,CHF,US908906AC47
49304,CHF,US9092143067
